job_card_date,invoice_line_text,material,supplier_name,review_text
08-01-2018,Radiator,Aluminum,Sree Krishna Motors,Very happy with this purchase! It fits my car perfectly and works smoothly.
09-01-2018,Exhaust Pipe,Steel,Anand Auto Services,I regret buying this. It's not as advertised and doesn't work properly.
09-01-2018,Fuel Tank,Aluminum,Techno Car Repairs,Not impressed. The part started rusting after a few weeks of use.
09-01-2018,Car Battery Case,Plastic,Sree Auto Enterprises,"Average product, but works fine for basic needs. Could be sturdier."
09-01-2018,Car Battery Case,Plastic,Shubham Car Components,"Good quality, but a bit expensive compared to others."
09-01-2018,Brake Disc,Steel,Raghavendra Auto Parts,"Very poor quality, do not recommend. Broke within a week of use."
09-01-2018,Exhaust Pipe,Steel,Jayam Vehicle Components,"It's okay, not great. It did the job, but I expected more durability."
09-01-2018,Car Battery Case,Plastic,Prabha Auto Parts,No complaints. The part performs well and was easy to install.
09-01-2018,Exhaust Pipe,Steel,Durga Motors,"Pretty good. It works well, but not as robust as other brands."
09-01-2018,Wheel Rim,Steel,Shree Durga Auto Solutions,"Worth the price, satisfied overall. Installation was simple and easy."
09-01-2018,Brake Disc,Steel,Prabha Auto Parts,This part fits perfectly and works like a charm. Totally recommend it!
09-01-2018,Coolant Pipe,Plastic,Kaveri Engine Parts,The product did not meet my expectations. Poor quality and cheap materials.
09-01-2018,Car Battery Case,Plastic,Sree Ram Auto Services,"Worth the price, satisfied overall. Installation was simple and easy."
09-01-2018,Dashboard Cover,Plastic,Nandini Automotive Services,"Great product, but it took longer to arrive than expected."
09-01-2018,Dashboard Cover,Plastic,Omkar Auto Traders,"Excellent product, very durable! Worth every penny."
09-01-2018,Exhaust Pipe,Steel,Ravi Auto Engineers,"Very poor quality, do not recommend. Broke within a week of use."
09-01-2018,Car Battery Case,Plastic,Nandini Automotive Services,"Average product, but works fine for basic needs. Could be sturdier."
09-01-2018,Rubber Seal,Rubber,Venkateshwara Motors,"Product works fine, good for the price. Would buy again."
09-01-2018,Brake Disc,Steel,Vishnu Auto Engineers,Expected better quality for the price. Not satisfied with the product.
09-01-2018,Wheel Rim,Steel,Ganesh Car Services,"Good quality, but a bit expensive compared to others."
09-01-2018,Coolant Pipe,Plastic,Ashwini Auto Parts,"Fast delivery, product is okay. However, customer service could be better."
09-01-2018,Brake Disc,Steel,Shubham Car Components,"Very poor quality, do not recommend. Broke within a week of use."
09-01-2018,Brake Disc,Steel,Ravi Auto Engineers,"Pretty good. It works well, but not as robust as other brands."
09-01-2018,Engine Cover,Aluminum,Ganga Auto Works,"Works as expected, but I thought it would last longer."
09-01-2018,Radiator,Aluminum,Ravi Auto Engineers,"Fast delivery, product is okay. However, customer service could be better."
09-01-2018,Coolant Pipe,Plastic,Nandini Automotive Services,This part is very sturdy and has improved my car's performance significantly.
09-01-2018,Side Mirror Cover,Plastic,Prakash Auto Components,"Very poor quality, do not recommend. Broke within a week of use."
09-01-2018,Rubber Seal,Rubber,Kaveri Engine Parts,"Worth the price, satisfied overall. Installation was simple and easy."
09-01-2018,Coolant Pipe,Plastic,Prabha Auto Parts,"Not bad, but the price could be reduced a little. It's functional, though."
09-01-2018,Wheel Rim,Steel,Krishnamurthy Automotive,"Works as expected, but I thought it would last longer."
09-01-2018,Wheel Rim,Steel,Ravi Auto Engineers,A great product at an affordable price. Would recommend to others.
09-01-2018,Rubber Seal,Rubber,Lakshmi Vehicle Components,Good value for money. Would definitely buy again from this seller.
09-01-2018,Engine Cover,Aluminum,Durga Motors,"Fast delivery, product is okay. However, customer service could be better."
09-01-2018,Engine Cover,Aluminum,Shubham Car Components,"Great service, product works perfectly. Highly satisfied with the purchase."
09-01-2018,Coolant Pipe,Plastic,Techno Car Repairs,Very happy with this purchase! It fits my car perfectly and works smoothly.
09-01-2018,Fuel Tank,Aluminum,Prabha Auto Parts,"Good quality, but a bit expensive compared to others."
09-01-2018,Side Mirror Cover,Plastic,Vidhyarthi Auto Solutions,"Works as expected, but I thought it would last longer."
09-01-2018,Fuel Tank,Aluminum,Omkar Auto Traders,Good value for money. Would definitely buy again from this seller.
09-01-2018,Rubber Seal,Rubber,Jayam Vehicle Components,"Good quality, but a bit expensive compared to others."
09-01-2018,Radiator,Aluminum,Sri Lakshmi Radiators,"Great product, but it took longer to arrive than expected."
09-01-2018,Car Battery Case,Plastic,Maruthi Auto Parts,"Amazing performance, highly recommend! A must-buy for all car owners."
09-01-2018,Radiator,Aluminum,Ganga Auto Works,"Great product, but it took longer to arrive than expected."
09-01-2018,Rubber Seal,Rubber,Lakshmi Vehicle Components,Expected better quality for the price. Not satisfied with the product.
09-01-2018,Exhaust Pipe,Steel,Shakti Automotive,"Quality is okay, but it could be better. Not as durable as expected."
09-01-2018,Exhaust Pipe,Steel,Shakti Automotive,"Good quality, but a bit expensive compared to others."
09-01-2018,Dashboard Cover,Plastic,Nandini Automotive Services,"Excellent product, very durable! Worth every penny."
09-01-2018,Coolant Pipe,Plastic,Raghavendra Auto Parts,"Great product, but it took longer to arrive than expected."
09-01-2018,Wheel Rim,Steel,Ashwini Auto Parts,Very happy with this purchase! It fits my car perfectly and works smoothly.
09-01-2018,Exhaust Pipe,Steel,Nandini Automotive Services,"Fast delivery, product is okay. However, customer service could be better."
09-01-2018,Rubber Seal,Rubber,Shree Durga Auto Solutions,"Quality is okay, but it could be better. Not as durable as expected."
09-01-2018,Side Mirror Cover,Plastic,Shubham Car Components,"Great service, product works perfectly. Highly satisfied with the purchase."
09-01-2018,Dashboard Cover,Plastic,Maruthi Auto Parts,"Great service, product works perfectly. Highly satisfied with the purchase."
10-01-2018,Wheel Rim,Steel,Techno Car Repairs,"It's okay, not great. It did the job, but I expected more durability."
10-01-2018,Engine Cover,Aluminum,Ashwini Auto Parts,"Average product, but works fine for basic needs. Could be sturdier."
10-01-2018,Car Battery Case,Plastic,Vidhyarthi Auto Solutions,This part fits perfectly and works like a charm. Totally recommend it!
10-01-2018,Coolant Pipe,Plastic,Shree Durga Auto Solutions,Expected better quality for the price. Not satisfied with the product.
10-01-2018,Coolant Pipe,Plastic,Raghavendra Auto Parts,"Good quality, but a bit expensive compared to others."
10-01-2018,Car Battery Case,Plastic,Shree Durga Auto Solutions,"Worst purchase ever, broke after one week. Very disappointed."
10-01-2018,Side Mirror Cover,Plastic,Raghavendra Auto Parts,"Good quality, but a bit expensive compared to others."
10-01-2018,Side Mirror Cover,Plastic,Prabha Auto Parts,No complaints. The part performs well and was easy to install.
10-01-2018,Engine Cover,Aluminum,Techno Car Repairs,Expected better quality for the price. Not satisfied with the product.
10-01-2018,Rubber Seal,Rubber,Prakash Auto Components,This part fits perfectly and works like a charm. Totally recommend it!
10-01-2018,Engine Cover,Aluminum,Sree Krishna Motors,This part fits perfectly and works like a charm. Totally recommend it!
10-01-2018,Car Battery Case,Plastic,Raghavendra Auto Parts,"Worth the price, satisfied overall. Installation was simple and easy."
10-01-2018,Fuel Tank,Aluminum,Shree Durga Auto Solutions,"Customer service was very helpful, and the product is good."
10-01-2018,Coolant Pipe,Plastic,Vishnu Auto Engineers,The product did not meet my expectations. Poor quality and cheap materials.
10-01-2018,Rubber Seal,Rubber,Vishnu Auto Engineers,Good value for money. Would definitely buy again from this seller.
10-01-2018,Car Battery Case,Plastic,Shubham Car Components,"Worst purchase ever, broke after one week. Very disappointed."
10-01-2018,Coolant Pipe,Plastic,Sree Krishna Motors,"Not as expected, needs improvement. The quality could be better."
10-01-2018,Fuel Tank,Aluminum,Ramesh Auto Traders,"Average product, but works fine for basic needs. Could be sturdier."
10-01-2018,Rubber Seal,Rubber,Sree Ram Auto Services,"Customer service was very helpful, and the product is good."
10-01-2018,Radiator,Aluminum,Sree Krishna Motors,A great product at an affordable price. Would recommend to others.
10-01-2018,Dashboard Cover,Plastic,Vidhyarthi Auto Solutions,"Very poor quality, do not recommend. Broke within a week of use."
10-01-2018,Coolant Pipe,Plastic,Saraswathi Auto Works,"Worst purchase ever, broke after one week. Very disappointed."
10-01-2018,Exhaust Pipe,Steel,Raghavendra Auto Parts,This part fits perfectly and works like a charm. Totally recommend it!
10-01-2018,Radiator,Aluminum,Krishnamurthy Automotive,"Excellent product, very durable! Worth every penny."
10-01-2018,Side Mirror Cover,Plastic,Maruthi Auto Parts,"Great service, product works perfectly. Highly satisfied with the purchase."
10-01-2018,Exhaust Pipe,Steel,Lakshmi Vehicle Components,Absolutely perfect! Everything fits and functions as it should.
10-01-2018,Car Battery Case,Plastic,Vidhyarthi Auto Solutions,"Not bad, but the price could be reduced a little. It's functional, though."
10-01-2018,Rubber Seal,Rubber,Sree Ram Auto Services,"Very poor quality, do not recommend. Broke within a week of use."
10-01-2018,Rubber Seal,Rubber,Anand Auto Services,"Satisfactory, meets the needs. Could be better in terms of fitment."
10-01-2018,Engine Cover,Aluminum,Maruthi Auto Parts,This part fits perfectly and works like a charm. Totally recommend it!
10-01-2018,Coolant Pipe,Plastic,Ramesh Auto Traders,"Product fits well, but the finish could have been better. Overall, okay."
10-01-2018,Dashboard Cover,Plastic,Kaveri Engine Parts,"Excellent product, very durable! Worth every penny."
10-01-2018,Fuel Tank,Aluminum,Sri Lakshmi Radiators,"Pretty good. It works well, but not as robust as other brands."
10-01-2018,Dashboard Cover,Plastic,Prakash Auto Components,"Amazing performance, highly recommend! A must-buy for all car owners."
10-01-2018,Engine Cover,Aluminum,Nandini Automotive Services,"Installation was a bit tricky, but the product works fine now."
10-01-2018,Exhaust Pipe,Steel,Durga Motors,No complaints. The part performs well and was easy to install.
10-01-2018,Engine Cover,Aluminum,Ganga Auto Works,"Excellent product, very durable! Worth every penny."
10-01-2018,Rubber Seal,Rubber,Shubham Car Components,No complaints. The part performs well and was easy to install.
10-01-2018,Fuel Tank,Aluminum,Durga Motors,Very happy with this purchase! It fits my car perfectly and works smoothly.
11-01-2018,Rubber Seal,Rubber,Kaveri Engine Parts,Very happy with this purchase! It fits my car perfectly and works smoothly.
11-01-2018,Wheel Rim,Steel,Ashwini Auto Parts,"Quality is okay, but it could be better. Not as durable as expected."
11-01-2018,Brake Disc,Steel,Techno Car Repairs,"Not as expected, needs improvement. The quality could be better."
11-01-2018,Exhaust Pipe,Steel,Techno Car Repairs,"Great service, product works perfectly. Highly satisfied with the purchase."
11-01-2018,Exhaust Pipe,Steel,Lakshmi Vehicle Components,Expected better quality for the price. Not satisfied with the product.
11-01-2018,Brake Disc,Steel,Prabha Auto Parts,I regret buying this. It's not as advertised and doesn't work properly.
11-01-2018,Brake Disc,Steel,Sri Lakshmi Radiators,"Great product, but it took longer to arrive than expected."
11-01-2018,Car Battery Case,Plastic,Anand Auto Services,"Excellent product, very durable! Worth every penny."
11-01-2018,Radiator,Aluminum,Shree Durga Auto Solutions,This part fits perfectly and works like a charm. Totally recommend it!
11-01-2018,Car Battery Case,Plastic,Techno Car Repairs,"Satisfactory, meets the needs. Could be better in terms of fitment."
11-01-2018,Exhaust Pipe,Steel,Sree Ram Auto Services,"Product fits well, but the finish could have been better. Overall, okay."
11-01-2018,Side Mirror Cover,Plastic,Kaveri Engine Parts,"Not as expected, needs improvement. The quality could be better."
11-01-2018,Radiator,Aluminum,Anand Auto Services,"Product works fine, good for the price. Would buy again."
11-01-2018,Dashboard Cover,Plastic,Saraswathi Auto Works,A great product at an affordable price. Would recommend to others.
11-01-2018,Brake Disc,Steel,Ravi Auto Engineers,A great product at an affordable price. Would recommend to others.
11-01-2018,Exhaust Pipe,Steel,Durga Motors,This part fits perfectly and works like a charm. Totally recommend it!
11-01-2018,Fuel Tank,Aluminum,Venkateshwara Motors,The product did not meet my expectations. Poor quality and cheap materials.
11-01-2018,Exhaust Pipe,Steel,Nandini Automotive Services,Good value for money. Would definitely buy again from this seller.
12-01-2018,Coolant Pipe,Plastic,Prakash Auto Components,"Pretty good. It works well, but not as robust as other brands."
12-01-2018,Fuel Tank,Aluminum,Vishnu Auto Engineers,"Works as expected, but I thought it would last longer."
12-01-2018,Brake Disc,Steel,Nandini Automotive Services,"Pretty good. It works well, but not as robust as other brands."
12-01-2018,Coolant Pipe,Plastic,Saraswathi Auto Works,No complaints. The part performs well and was easy to install.
